sigil-of-conductivity-blue	Sigil of Conductivity	3	0			Instant	Aura	NotClassed	Lightning	**Arcane Shelter 1** When this leaves the arena, create an Embodiment of Lightning token.
sigil-of-cycles-blue	Sigil of Cycles	3	0		2	Action	Aura|NonAttack	Generic		**Go again** At the beginning of your action phase, destroy this. When this leaves the arena, discard a card then draw a card.
sigil-of-deadwood-blue	Sigil of Deadwood	3	0		2	Action	Aura|NonAttack	Runeblade		**Go again** At the beginning of your action phase, destroy this. When this leaves the arena, create a Runechant token.
sigil-of-fyendal-blue	Sigil of Fyendal	3	0		2	Action	Aura|NonAttack	Generic		**Go again** At the beginning of your action phase, destroy this. When this leaves the arena, gain 1{h}.
sigil-of-gravespawning-blue	Sigil of Gravespawning	3	1		3	Action	Aura|NonAttack	Runeblade		**Go again** Whenever an aura leaves your graveyard, deal 1 arcane damage to target hero. At the beginning of your action phase, destroy this.
sigil-of-lightning-blue	Sigil of Lightning	3	0			Instant	Aura	NotClassed	Lightning	At the beginning of your action phase, destroy this. When this leaves the arena, create an Embodiment of Lightning token.
sigil-of-protection-red	Sigil of Protection	1	1		2	Action	Aura|NonAttack	Generic		**Ward 4** At the beginning of your action phase, destroy Sigil of Protection.
sigil-of-protection-yellow	Sigil of Protection	2	1		2	Action	Aura|NonAttack	Generic		**Ward 3** At the beginning of your action phase, destroy Sigil of Protection.
sigil-of-protection-blue	Sigil of Protection	3	1		2	Action	Aura|NonAttack	Generic		**Ward 2** At the beginning of your action phase, destroy Sigil of Protection.
sigil-of-silphidae-blue	Sigil of Silphidae	3	0		3	Action	Aura|NonAttack	Runeblade		**Go again** When this enters or leaves the arena, you may banish another aura from your graveyard. If you do, deal 1 arcane damage to target hero. At the beginning of your action phase, destroy this.
sigil-of-solace-red	Sigil of Solace	1	0			Instant		Generic		Gain 3{h}
sigil-of-solace-yellow	Sigil of Solace	2	0			Instant		Generic		Gain 2{h}
sigil-of-solace-blue	Sigil of Solace	3	0			Instant		Generic		Gain 1{h}
sigil-of-suffering-red	Sigil of Suffering	1	0		3	DefenseReaction		Runeblade		Deal 1 arcane damage to the attacking hero. If you have dealt arcane damage this turn, Sigil of Suffering gains +1{d}.
sigil-of-suffering-yellow	Sigil of Suffering	2	0		2	DefenseReaction		Runeblade		Deal 1 arcane damage to the attacking hero. If you have dealt arcane damage this turn, Sigil of Suffering gains +1{d}.
sigil-of-suffering-blue	Sigil of Suffering	3	0		1	DefenseReaction		Runeblade		Deal 1 arcane damage to the attacking hero. If you have dealt arcane damage this turn, Sigil of Suffering gains +1{d}.
sigil-of-the-arknight-blue	Sigil of the Arknight	3	0		2	Action	Aura|NonAttack	Runeblade		**Go again** At the beginning of your action phase, destroy this. When this leaves the arena, reveal the top card of your deck. If it's an attack action card, put it into your hand.
sigil-of-voltaris-blue	Sigil of Voltaris	3	0			Instant	Aura	Runeblade	Lightning	When this enters or leaves the arena, deal 1 arcane damage to target hero. At the beginning of your action phase, destroy this.
silken-gi	Silken Gi					Equipment	Chest	Generic		**Instant** - Destroy Silken Gi: The next attack action card you play this turn has -1{p} and costs {r} less to play.
silver	Silver					Token	Item	Generic		**Action** - {r}{r}{r}, destroy Silver: Draw a card. **Go again**
silversheen-needle	Silversheen Needle					Equipment	OffHand	Generic		Your constructs with Fabric in their name gain **go again**.
singeing-flowstride-red	Singeing Flowstride	1	1	4	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, create a Lightning Flow token.
singeing-flowstride-yellow	Singeing Flowstride	2	1	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, create a Lightning Flow token.
singeing-flowstride-blue	Singeing Flowstride	3	1	2	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, create a Lightning Flow token.
singeing-steelblade-red	Singeing Steelblade	1	1	4	3	Action	Attack	Runeblade		When you attack with Singeing Steelblade, deal 1 arcane damage to target hero.
singeing-steelblade-yellow	Singeing Steelblade	2	1	3	3	Action	Attack	Runeblade		When you attack with Singeing Steelblade, deal 1 arcane damage to target hero.
singeing-steelblade-blue	Singeing Steelblade	3	1	2	3	Action	Attack	Runeblade		When you attack with Singeing Steelblade, deal 1 arcane damage to target hero.
sink-below-red	Sink Below	1	0		4	DefenseReaction		Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card.
sink-below-yellow	Sink Below	2	0		3	DefenseReaction		Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card.
sink-below-blue	Sink Below	3	0		2	DefenseReaction		Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card.
sirens-of-safe-harbor-red	Sirens of Safe Harbor	1	2	6	2	Action	Attack	Generic		When this is put into your graveyard from anywhere, gain 1{h}.
sirens-of-safe-harbor-yellow	Sirens of Safe Harbor	2	2	5	2	Action	Attack	Generic		When this is put into your graveyard from anywhere, gain 1{h}.
sirens-of-safe-harbor-blue	Sirens of Safe Harbor	3	2	4	2	Action	Attack	Generic		When this is put into your graveyard from anywhere, gain 1{h}.
sizzle-red	Sizzle	1	0		2	Action	NonAttack	NotClassed	Lightning	Your next Lightning or Elemental attack this turn gets +3{p}. **Go again**
sizzle-yellow	Sizzle	2	0		2	Action	NonAttack	NotClassed	Lightning	Your next Lightning or Elemental attack this turn gets +2{p}. **Go again**
sky-fire-lanterns-red	Sky Fire Lanterns	1	0		2	Action	NonAttack	Runeblade		Reveal the top card of your deck. If it's red, create a Runechant token. **Go again**
sky-fire-lanterns-yellow	Sky Fire Lanterns	2	0		2	Action	NonAttack	Runeblade		Reveal the top card of your deck. If it's yellow, create a Runechant token. **Go again**
sky-fire-lanterns-blue	Sky Fire Lanterns	3	0		2	Action	NonAttack	Runeblade		Reveal the top card of your deck. If it's blue, create a Runechant token. **Go again**
skyward-serenade-yellow	Skyward Serenade	2	0		2	Action	NonAttack	Runeblade	Lightning	Choose 2; - Create an Embodiment of Lightning token. - Search your deck for a Skyzyk, banish it, then shuffle. You may play it this turn. - Your next attack this turn gets +1{p}. **Go again**
skyzyk-red	Skyzyk	1	0	3	3	Action	Attack	NotClassed	Lightning	If this has go again, it gets +1{p}.
sloggism-red	Sloggism	1	3		2	Action	NonAttack	Generic		The next attack action card with cost 2 or greater you play this turn gains +6{p}. **Go again**
sloggism-yellow	Sloggism	2	3		2	Action	NonAttack	Generic		The next attack action card with cost 2 or greater you play this turn gains +5{p}. **Go again**
sloggism-blue	Sloggism	3	3		2	Action	NonAttack	Generic		The next attack action card with cost 2 or greater you play this turn gains +4{p}. **Go again**
smash-up-red	Smash Up	1	1	5	2	Action	Attack	Generic		When this hits a hero, turn a card in their arsenal face-up, then banish an attack action card from their arsenal.
smashing-good-time-red	Smashing Good Time	1	0		2	Action	NonAttack	Generic		The next time an attack action card hits a hero this turn, you may destroy an item they control with cost 2 or less. If Smashing Good Time is played from arsenal, the next attack action card you play this turn gains +3{p}. **Go again**
smashing-good-time-yellow	Smashing Good Time	2	0		2	Action	NonAttack	Generic		The next time an attack action card hits a hero this turn, you may destroy an item they control with cost 2 or less. If Smashing Good Time is played from arsenal, the next attack action card you play this turn gains +2{p}. **Go again**
smashing-good-time-blue	Smashing Good Time	3	0		2	Action	NonAttack	Generic		The next time an attack action card hits a hero this turn, you may destroy an item they control with cost 2 or less. If Smashing Good Time is played from arsenal, the next attack action card you play this turn gains +1{p}. **Go again**
snag-blue	Snag	3	0			Instant		Generic		Attack action cards can't gain {p} from their own effects, or the effects of attack reaction cards this turn.
snap-fingers	Snap Fingers				0	Equipment	Arms	Runeblade	Lightning	**Instant** - {r}, destroy this: Target Lightning attack action card you control on the active chain link deals 1 arcane damage to the defending hero.
snapdragon-scalers	Snapdragon Scalers				0	Equipment	Legs	Generic		**Attack Reaction** - Destroy this: Target attack action card with cost 1 or less gets **go again**.
snatch-red	Snatch	1	0	4	2	Action	Attack	Generic		When this hits, draw a card.
snatch-yellow	Snatch	2	0	3	2	Action	Attack	Generic		When this hits, draw a card.
snatch-blue	Snatch	3	0	2	2	Action	Attack	Generic		When this hits, draw a card.
snuff-out-red	Snuff Out	1	1	5	3	Action	Attack	Runeblade		When this hits a hero, you may destroy an aura you control. If you do, they discard a card.
sonata-arcanix-red	Sonata Arcanix	1			2	Action	NonAttack	Runeblade		Reveal the top X+3 cards of your deck. For each non-attack action card revealed this way, put an attack action card revealed this way into your hand. Then deal arcane damage to target hero equal to the number of cards put into your hand this way. Shuffle, then banish this. **Go again**
sonata-galaxia-red	Sonata Galaxia	1			2	Action	NonAttack	Runeblade		This costs {r} less to play for each Runechant you control. Search your deck for a Runeblade aura with cost X or less, put it into the arena, then shuffle. If X is 2 or more, this gets **go again**.
sound-the-alarm-red	Sound the Alarm	1	1	5	3	Action	Attack	Generic		When this attacks a hero, they reveal their hand. If an attack reaction card is revealed this way, you may search your deck for a defense reaction card, reveal it, then shuffle and put it on top.
spark-spray-red	Spark Spray	1	0	4	2	Action	Attack	NotClassed	Lightning	When this is defended by 1 or more cards, you may pay {r}. If you do, this gets +1{p}.
spark-spray-yellow	Spark Spray	2	0	3	2	Action	Attack	NotClassed	Lightning	When this is defended by 1 or more cards, you may pay {r}. If you do, this gets +1{p}.
spark-spray-blue	Spark Spray	3	0	2	2	Action	Attack	NotClassed	Lightning	When this is defended by 1 or more cards, you may pay {r}. If you do, this gets +1{p}.
spell-fray-cloak	Spell Fray Cloak				0	Equipment	Chest	Generic		**Spellvoid 1**
spell-fray-gloves	Spell Fray Gloves				0	Equipment	Arms	Generic		**Spellvoid 1**
spell-fray-leggings	Spell Fray Leggings				0	Equipment	Legs	Generic		**Spellvoid 1**
spell-fray-tiara	Spell Fray Tiara				0	Equipment	Head	Generic		**Spellvoid 1**
spellbane-aegis	Spellbane Aegis					Token	Aura	Generic		**Spellvoid 1**
spellbane-sigil-blue	Spellbane Sigil	3	0			Instant	Aura	NotClassed	Lightning	At the beginning of your action phase, destroy this. **Arcane Barrier X**
spellblade-assault-red	Spellblade Assault	1	2	4	3	Action	Attack	Runeblade		When you attack with Spellblade Assault, create 2 Runechant tokens.
spellblade-assault-yellow	Spellblade Assault	2	2	3	3	Action	Attack	Runeblade		When you attack with Spellblade Assault, create 2 Runechant tokens.
spellblade-assault-blue	Spellblade Assault	3	2	2	3	Action	Attack	Runeblade		When you attack with Spellblade Assault, create 2 Runechant tokens.
spellblade-strike-red	Spellblade Strike	1	1	4	3	Action	Attack	Runeblade		Create a Runechant token.
spellblade-strike-yellow	Spellblade Strike	2	1	3	3	Action	Attack	Runeblade		Create a Runechant token.
spellblade-strike-blue	Spellblade Strike	3	1	2	3	Action	Attack	Runeblade		Create a Runechant token.
spellbound-creepers	Spellbound Creepers				1	Equipment	Legs	Runeblade		**Once per Turn Instant** - {r}, put a bind counter on Spellbound Creepers: You may play your next 'non-attack' action card this turn as though it were an instant. Activate this ability only if you have attacked or defended with an attack action card this turn. At the beginning of your end phase, destroy Spellbound Creepers unless you have dealt arcane damage equal to or greater than the number of bind counters on Spellbound Creepers. **Blade Break**
spirit-of-christmas-blue	Spirit of Christmas	3	0		3	Action	NonAttack	Generic		Each hero chooses another hero. The chosen hero creates an Agility, Might, Vigor, and Gold token. **Go again**
splintering-deadwood-red	Splintering Deadwood	1	3	7	3	Action	Attack	Runeblade		When this attacks or hits, you may destroy an aura you control. If you do, create a Runechant token.
splintering-deadwood-yellow	Splintering Deadwood	2	3	6	3	Action	Attack	Runeblade		When this attacks or hits, you may destroy an aura you control. If you do, create a Runechant token.
splintering-deadwood-blue	Splintering Deadwood	3	3	5	3	Action	Attack	Runeblade		When this attacks or hits, you may destroy an aura you control. If you do, create a Runechant token.
spring-load-red	Spring Load	1	1	2	2	Action	Attack	Generic		When this attacks, if you have no cards in hand, it gains +3{p}.
spring-load-yellow	Spring Load	2	1	2	2	Action	Attack	Generic		When this attacks, if you have no cards in hand, it gains +2{p}.
spring-load-blue	Spring Load	3	1	2	2	Action	Attack	Generic		When this attacks, if you have no cards in hand, it gains +1{p}.
springboard-somersault-yellow	Springboard Somersault	2	0		2	DefenseReaction		Generic		If Springboard Somersault is played from arsenal, it gains +2{d}.
stadium-centerpiece	Stadium Centerpiece					Equipment	Chest	Generic		Stadium Centerpiece's {d} is equal to the number of opposing heroes with greater {h} than you. **Blade Break**
standing-order-red	Standing Order	1	0	4	3	Action	Attack	Generic		When this attacks or defends, you may put a card from your arsenal on the bottom of your deck. If you do, this gets +2{p} and +2{d}.
star-fall	Star Fall			1		Weapon	TwoHanded|Sword	Runeblade	Lightning	**Once per Turn Action** - {r}: **Attack** If you've played a Lightning card this turn, this card's attacks get +1{p} and **go again**.
starflow-robes	Starflow Robes				0	Equipment	Chest	NotClassed	Lightning	**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create a Lightning Flow token.
starlight-road-blue	Starlight Road	3	0			Instant		NotClassed	Lightning	Create an Embodiment of Lightning or Lightning Flow token.
starlight-striders	Starlight Striders				1	Equipment	Legs	Runeblade	Lightning	When this defends, you may reveal an instant card from your hand. If you do, create an Embodiment of Lightning token. **Blade Break**
starting-stake-yellow	Starting Stake	2	0		3	Action	NonAttack	Generic		If you control no Gold tokens, create a Gold token.
starworld-warning-yellow	Starworld Warning	2	1			Instant		NotClassed	Lightning	Create 2 Lightning Flow tokens.
static-shelter-yellow	Static Shelter	2	0		3	DefenseReaction		NotClassed	Lightning	When this defends, you may pay {r}. If you do, create a Lightning Flow token.
stellar-glide-red	Stellar Glide	1	2	5	2	Action	Attack	NotClassed	Lightning	When this attacks, you may destroy a Lightning Flow you control. If you do, this gets **go again**.
stellar-glide-yellow	Stellar Glide	2	2	4	2	Action	Attack	NotClassed	Lightning	When this attacks, you may destroy a Lightning Flow you control. If you do, this gets **go again**.
stellar-glide-blue	Stellar Glide	3	2	3	2	Action	Attack	NotClassed	Lightning	When this attacks, you may destroy a Lightning Flow you control. If you do, this gets **go again**.
step-between-red	Step Between	1	0	4	2	Action	Attack	Generic		While this is attacking or on the stack, opponents can't play or activate instants. **Instant** - {r}, {t} your hero: This gets +1{p} and {p} damage can't be prevented this combat chain.
sting-of-sorcery-blue	Sting of Sorcery	3	0		2	Action	Aura|NonAttack	Runeblade		**Go again** Attack action cards you control gain "When you attack with this, deal 1 arcane damage to target hero." At the beginning of your end phase, destroy Sting of Sorcery.
stinging-sprite-red	Stinging Sprite	1	0	3	2	Action	Attack	Runeblade	Lightning	When this attacks or defends, deal 1 arcane damage to target hero.
stinging-sprite-yellow	Stinging Sprite	2	0	2	2	Action	Attack	Runeblade	Lightning	When this attacks or defends, deal 1 arcane damage to target hero.
stinging-sprite-blue	Stinging Sprite	3	0	1	2	Action	Attack	Runeblade	Lightning	When this attacks or defends, deal 1 arcane damage to target hero.
stonewall-gauntlet	Stonewall Gauntlet				1	Equipment	Arms	Generic		When this defends an attack with {p} greater than its base, opposing attacks get -1{p} this combat chain. **Blade Break**
stony-woottonhog-red	Stony Woottonhog	1	2	6	2	Action	Attack	Generic		While Stony Woottonhog is defended by less than 2 non-equipment cards, it has +1{p}.
stony-woottonhog-yellow	Stony Woottonhog	2	2	5	2	Action	Attack	Generic		While Stony Woottonhog is defended by less than 2 non-equipment cards, it has +1{p}.
stony-woottonhog-blue	Stony Woottonhog	3	2	4	2	Action	Attack	Generic		While Stony Woottonhog is defended by less than 2 non-equipment cards, it has +1{p}.
stormshard-red	Stormshard	1	1			Instant		NotClassed	Lightning	You may destroy a Lightning Flow you control rather than pay this card's {r} cost. Target Lightning attack gets +3{p}.
stormshatter-yellow	Stormshatter	2	1			Instant		NotClassed	Lightning	You may destroy a Lightning Flow you control rather than pay this card's {r} cost. Target Lightning attack gets -3{p}.
stormweavers-aegis	Stormweaver's Aegis				0	Equipment	Chest	NotClassed	Lightning	**Instant** - Destroy this: Until end of turn, instant cards you own get "**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn." **Arcane Barrier 1**
stormwhirl-blue	Stormwhirl	3	1			Instant		NotClassed	Lightning	You may destroy a Lightning Flow you control rather than pay this card's {r} cost. Target Lightning attack gets **go again**.
strategic-planning-red	Strategic Planning	1	1		2	Action	NonAttack	Generic		Put an action card with cost 2 or less from a graveyard on the bottom of its owner's deck. At the beginning of the end phase, draw a card. **Go again**
strategic-planning-yellow	Strategic Planning	2	1		2	Action	NonAttack	Generic		Put an action card with cost 1 or less from a graveyard on the bottom of its owner's deck. At the beginning of the end phase, draw a card. **Go again**
strategic-planning-blue	Strategic Planning	3	1		2	Action	NonAttack	Generic		Put an action card with cost 0 from a graveyard on the bottom of its owner's deck. At the beginning of the end phase, draw a card. **Go again**
strike-gold-red	Strike Gold	1	0	4	2	Action	Attack	Generic		When this hits, create a Gold token.
strike-gold-yellow	Strike Gold	2	0	3	2	Action	Attack	Generic		When this hits, create a Gold token.
strike-gold-blue	Strike Gold	3	0	2	2	Action	Attack	Generic		When this hits, create a Gold token.
stubby-hammerers	Stubby Hammerers				0	Equipment	Arms	Generic		**Action** - Destroy Stubby Hammerers: Attack action cards with 3 or less base power gain +1{p} while attacking this turn. **Go again**
stunning-swipe-red	Stunning Swipe	1	0	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a Lightning hero, {t} them or a weapon they control.
stunning-swipe-yellow	Stunning Swipe	2	0	2	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a Lightning hero, {t} them or a weapon they control.
stunning-swipe-blue	Stunning Swipe	3	0	1	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a Lightning hero, {t} them or a weapon they control.
succumb-to-temptation-yellow	Succumb to Temptation	2	0		3	Action	NonAttack	Runeblade		If you've dealt arcane damage this turn, you may play this as though it were an instant. The next time a Runeblade attack action card you control hits a hero this turn, look at their hand and choose a card. They discard it. **Go again**
sun-kiss-red	Sun Kiss	1	0		2	Action	NonAttack	Generic		Gain 3{h}. If you have played a card named Moon Wish this turn, draw a card and Sun Kiss gains **go again**.
sun-kiss-yellow	Sun Kiss	2	0		2	Action	NonAttack	Generic		Gain 2{h}. If you have played a card named Moon Wish this turn, draw a card and Sun Kiss gains **go again**.
sun-kiss-blue	Sun Kiss	3	0		2	Action	NonAttack	Generic		Gain 1{h}. If you have played a card named Moon Wish this turn, draw a card and Sun Kiss gains **go again**.
sunkwater-exoshell	Sunkwater Exoshell				0	Equipment	Chest	Generic		When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn. **Blade Break**
sunkwater-lookout	Sunkwater Lookout				0	Equipment	Head	Generic		When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn. **Blade Break**
sunkwater-pincers	Sunkwater Pincers				0	Equipment	Arms	Generic		When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn. **Blade Break**
sunkwater-scalers	Sunkwater Scalers				0	Equipment	Legs	Generic		When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn. **Blade Break**
surging-militia-red	Surging Militia	1	2	5	2	Action	Attack	Generic		Surging Militia has +1{p} for each non-equipment card defending it.
surging-militia-yellow	Surging Militia	2	2	4	2	Action	Attack	Generic		Surging Militia has +1{p} for each non-equipment card defending it.
surging-militia-blue	Surging Militia	3	2	3	2	Action	Attack	Generic		Surging Militia has +1{p} for each non-equipment card defending it.
sutcliffes-research-notes-red	Sutcliffe's Research Notes	1	1		2	Action	NonAttack	Runeblade		Reveal the top 3 cards of your deck. Create a Runechant token for each Runeblade attack action card revealed this way, then put the cards on top of your deck in any order. **Go again**
sutcliffes-research-notes-yellow	Sutcliffe's Research Notes	2	1		2	Action	NonAttack	Runeblade		Reveal the top 2 cards of your deck. Create a Runechant token for each Runeblade attack action card revealed this way, then put the cards on top of your deck in any order. **Go again**
sutcliffes-research-notes-blue	Sutcliffe's Research Notes	3	1		2	Action	NonAttack	Runeblade		Reveal the top card of your deck. Create a Runechant token for each Runeblade attack action card revealed this way, then put the cards on top of your deck in any order. **Go again**
sutcliffes-suede-hides	Sutcliffe's Suede Hides				0	Equipment	Legs	Runeblade		**Attack Reaction** - {r}, destroy this: Target attack action card gets **go again**. Activate this only if you've played a non-attack action card this turn.
swarming-gloomveil-red	Swarming Gloomveil	1	0	3	3	Action	Attack	Runeblade		If you have played or created 1 or more auras this turn, Swarming Gloomveil gains **go again**. If you have played and/or created 2 or more, it gains +1{p}. If you have played and/or created 3 or more, it gains "When this hits a hero, they can't prevent arcane damage from sources you control this turn."
swiftstrike-bracers	Swiftstrike Bracers				0	Equipment	Arms	Generic		**Action** - Destroy this: Your next attack this turn gets +2{p}. Activate this only if you've played a Nimblism this turn. **Go again**
talishar-the-lost-prince	Talishar, the Lost Prince			4		Weapon	TwoHanded|Sword	Generic		**Once per Turn Action** - {r}{r}, put a rust counter on Talishar, the Lost Prince: **Attack** At the beginning of your end phase, if Talishar, the Lost Prince has 3 or more rust counters on it, destroy it.
talisman-of-balance-blue	Talisman of Balance	3	0			Action	Item|NonAttack	Generic		**Go again** At the beginning of your end phase, if you have less cards in arsenal than an opposing hero, destroy Talisman of Balance and put the top card of your deck into an empty arsenal zone you control.
talisman-of-cremation-blue	Talisman of Cremation	3	0			Action	Item|NonAttack	Generic		**Go again** When you play a card from your banished zone, destroy Talisman of Cremation and name a card. Banish all cards with the chosen name from each opposing hero's graveyard.
talisman-of-dousing-yellow	Talisman of Dousing	2	0			Action	Item|NonAttack	Generic		**Go again** **Spellvoid 1**
talisman-of-featherfoot-yellow	Talisman of Featherfoot	2	0			Action	Item|NonAttack	Generic		**Go again** When an attack you control gains exactly +1{p} from an effect during the reaction step, destroy Talisman of Featherfoot and the attack gains **go again**.
talisman-of-recompense-yellow	Talisman of Recompense	2	0			Action	Item|NonAttack	Generic		**Go again** Whenever you pitch a card, if you would gain exactly one {r}, instead destroy Talisman of Recompense and gain {r}{r}{r}.
talisman-of-tithes-blue	Talisman of Tithes	3	0			Action	Item|NonAttack	Generic		**Go again** If an opponent would draw 1 or more cards during your action phase, instead destroy Talisman of Tithes and they draw that many cards minus 1.
talisman-of-warfare-yellow	Talisman of Warfare	2	0			Action	Item|NonAttack	Generic		**Go again** When a source you control deals exactly 2 damage to an opposing hero, destroy Talisman of Warfare and all cards in all arsenals.
talismanic-lens	Talismanic Lens				0	Equipment	Head	Generic		**Instant** - Destroy Talismanic Lens: **Opt 2**
tempestuous-kiss-red	Tempestuous Kiss	1	2	5	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p} and "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, they discard a card.
tempt-over-yellow	Tempt Over	2	0	3	3	Action	Attack	Generic		When this attacks a hero, **steal** an aura token they control until end of turn.
ten-foot-tall-and-bulletproof-red	Ten Foot Tall and Bulletproof	1	3	10	10	Action	Attack	Generic		When this attacks or defends, your hero gets -2{i} during your next end phase.
tenacity-yellow	Tenacity	2	0	2	3	Action	Attack	Generic		When this attacks, it gets +X{p}, where X is the number of defending cards on the combat chain.
test-of-strength-red	Test of Strength	1			4	Block		Generic		When this defends, **clash** with the attacking hero. The winner creates a Gold token.
that-all-you-got-yellow	That All You Got?	2	0		3	DefenseReaction		Generic		While this is defending an attack with 2 or less {p}, when the combat chain closes, draw a card.
the-weakest-link-red	The Weakest Link	1	2	6	3	Action	Attack	Generic		When this hits a hero, look at their hand and choose a card without base {d}. If you do, they discard it and you draw a card.
this-rounds-on-me-blue	This Round's on Me	3	1		3	Action	NonAttack	Generic		Each hero draws a card. Until the start of your next turn, attacks that target you have -1{p}. **Go again**
threadbare-tunic	Threadbare Tunic					Equipment	Chest	Generic		**Instant** - Destroy Threadbare Tunic: Gain {r}. Activate this ability only if you have no cards in hand.
thrust-red	Thrust	1	1		2	AttackReaction		Generic		Target sword attack gains +3{p}.
thunderous-retort-red	Thunderous Retort	1	0			Instant	Aura	NotClassed	Lightning	At the beginning of your action phase, destroy this, then your next attack this turn gets **go again**. **Arcane Barrier 3**
thunderous-retort-yellow	Thunderous Retort	2	0			Instant	Aura	NotClassed	Lightning	At the beginning of your action phase, destroy this, then your next attack this turn gets **go again**. **Arcane Barrier 2**
thunderous-retort-blue	Thunderous Retort	3	0			Instant	Aura	NotClassed	Lightning	At the beginning of your action phase, destroy this, then your next attack this turn gets **go again**. **Arcane Barrier 1**
ticket-puncher	Ticket Puncher					Equipment	Arms	Generic		Ticket Puncher's {d} is equal to the number of opposing heroes with greater {h} than you. **Blade Break**
time-flies-when-youre-having-fun-red	Time Flies When You're Having Fun	1	0		2	Action	NonAttack	Generic		The next time an attack action card hits a hero this turn, you may destroy an aura they control. If this was played from arsenal, the next attack action card you play this turn gets +3{p}. **Go again**
time-skippers	Time Skippers				0	Equipment	Legs	Generic		**Action** - {r}{r}{r}, destroy this: Gain 2 action points.
timesnap-potion-blue	Timesnap Potion	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: Gain 2 action points.
tip-off-red	Tip-Off	1	1	5	2	Action	Attack	Generic		**Instant** - Discard this: **Mark** target opposing hero.
tip-off-yellow	Tip-Off	2	1	4	2	Action	Attack	Generic		**Instant** - Discard this: **Mark** target opposing hero.
tip-off-blue	Tip-Off	3	1	3	2	Action	Attack	Generic		**Instant** - Discard this: **Mark** target opposing hero.
tit-for-tat-blue	Tit for Tat	3	0		2	Action	NonAttack	Generic		{t} target hero. {u} another target hero. **Go again**
titanium-bauble-blue	Titanium Bauble	3			3	Resource		Generic		
toby-jugs	Toby Jugs				0	Equipment	Legs	Generic		When this defends, you may pay {r}. If you do, it gets +2{d} this turn. **Blade Break**
tome-of-fyendal-yellow	Tome of Fyendal	2	1		2	Action	NonAttack	Generic		Draw 2 cards. If Tome of Fyendal is played from arsenal, gain 1{h} for each card in your hand.
tome-of-the-arknight-blue	Tome of the Arknight	3	1		2	Action	NonAttack	Runeblade		Reveal the top 2 cards of your deck. If you reveal an attack action card and a non-attack action card this way, put them into your hand. **Go again**
tongue-tied-red	Tongue Tied	1	3	7	2	Action	Attack	Generic		When this hits a hero, turn a card in their arsenal face-up, then banish an instant card from their arsenal.
toughen-up-blue	Toughen Up	3	2		4	DefenseReaction		Generic		
toughness	Toughness					Token	Aura	Generic		At the start of your opponent's turn, destroy this, then the next action card you defend with this turn gets +1{d} this chain link.
trade-in-red	Trade In	1	0	3	2	Action	Attack	Generic		When this attacks, you may discard a card. If you do, draw a card. If this was played from arsenal, it gains **go again**.
trade-in-yellow	Trade In	2	0	2	2	Action	Attack	Generic		When this attacks, you may discard a card. If you do, draw a card. If this was played from arsenal, it gains **go again**.
trade-in-blue	Trade In	3	0	1	2	Action	Attack	Generic		When this attacks, you may discard a card. If you do, draw a card. If this was played from arsenal, it gains **go again**.
tremor-of-iarathael-red	Tremor of íArathael	1	1	4	2	Action	Attack	Generic		If a card has been put into your banished zone this turn, Tremor of íArathael gains +2{p}.
tremor-of-iarathael-yellow	Tremor of íArathael	2	1	3	2	Action	Attack	Generic		If a card has been put into your banished zone this turn, Tremor of íArathael gains +2{p}.
tremor-of-iarathael-blue	Tremor of íArathael	3	1	2	2	Action	Attack	Generic		If a card has been put into your banished zone this turn, Tremor of íArathael gains +2{p}.
